T,P,TC,SV,Idx
293.15,17.7,0.031830609,421.8998153,53.90597019
293.15,17.7,0.031611529,417.5699262,54.17161855
293.15,17.7,0.031534293,412.6267126,54.11525278
293.15,17.7,0.031598074,414.9040779,54.11979799
293.15,17.7,0.031828957,417.7723665,53.81032579
293.15,17.7,0.031821621,420.1921837,53.85546236
293.15,17.7,0.031831007,417.684382,53.9147482
293.15,17.7,0.031773526,417.7107688,53.94569674
293.15,17.7,0.031782609,418.3945074,53.98004774
293.15,17.7,0.031605322,415.1070742,54.06376687
293.15,17.7,0.032069959,424.4700962,53.59112776
293.15,17.7,0.031638223,416.3813375,53.95576444
293.15,17.7,0.032125122,423.8563531,53.41596892
293.15,17.7,0.031543004,412.7988717,54.22627541
293.15,17.7,0.031429294,413.1541698,54.16298115
293.15,17.7,0.031666691,418.9830937,54.16151331
293.15,17.7,0.031696841,414.4285799,54.03667229
293.15,17.7,0.031532388,414.5276931,54.06029082
293.15,17.7,0.031639898,417.5149635,54.02513877
293.15,17.7,0.031234083,408.8998913,54.38016355
293.15,17.7,0.031739603,414.5332203,53.94115574
293.15,17.7,0.031599745,414.9735231,54.00994989
293.15,17.7,0.031899445,419.139976,53.7612415
293.15,17.7,0.031792232,419.3037053,53.86598101
293.15,17.7,0.031668328,413.0557573,54.0860626
293.15,17.7,0.031618183,413.8613544,54.09140068
293.15,17.7,0.031645762,417.0989067,53.97930437
293.15,17.7,0.031386079,407.822202,54.42341796
293.15,17.7,0.031716135,417.0640037,54.11132213
293.15,17.7,0.03160511,411.0285197,54.21573416
293.15,17.7,0.031724054,417.9015728,53.86830467
293.15,17.7,0.03179429,414.631092,53.97745207
293.15,17.7,0.03185323,419.1513623,53.70709434
293.15,17.7,0.031541322,413.2340384,54.2031518
293.15,17.7,0.031504794,412.8274069,54.22294586
293.15,17.7,0.031601618,414.5760311,53.99633316
293.15,17.7,0.031493512,412.8449645,54.1884118
293.15,17.7,0.031759613,419.9381519,54.02841644
293.15,17.7,0.031392295,411.0291319,54.23902635
293.15,17.7,0.031647241,415.7250815,54.16838564
293.15,17.7,0.03160221,413.7544446,54.19023724
293.15,17.7,0.032013937,420.2721692,53.66317544
293.15,17.7,0.031607698,416.1902865,53.95864145
293.15,17.7,0.031709462,415.6938478,53.9293043
293.15,17.7,0.031655035,417.8228401,53.97653045
293.15,17.7,0.031670711,415.5045334,54.07371093
293.15,17.7,0.031731967,419.8091905,54.04231869
293.15,17.7,0.031824116,417.5196008,53.78221244
293.15,17.7,0.031820834,416.827274,53.93202833
293.15,17.7,0.031632183,417.6134582,54.10197125
293.15,17.7,0.031527112,413.0709609,54.12123121
293.15,17.7,0.031564103,411.2458898,54.3174935
293.15,17.7,0.031835304,420.2653921,53.88360312
293.15,17.7,0.031652977,414.658953,54.05041263
293.15,17.7,0.03166098,418.5337658,53.9917666
293.15,17.7,0.031685725,419.4094545,54.15273603
293.15,17.7,0.031414596,408.7092825,54.38301407
293.15,17.7,0.031848752,418.7399075,53.7740955
293.15,17.7,0.031667963,412.4303928,54.08652974
293.15,17.7,0.031783484,419.5420222,53.86706358
293.15,17.7,0.031643604,411.0942158,54.18330204
293.15,17.7,0.03164086,416.0538989,53.92380919
293.15,17.7,0.031451032,408.2295972,54.41833525
293.15,17.7,0.031615497,414.7069515,54.15009232
293.15,17.7,0.03160884,416.1062402,54.15456465
293.15,17.7,0.031956754,420.6837526,53.69657369
293.15,17.7,0.031763368,417.7152138,54.02637535
293.15,17.7,0.031898462,417.4736019,53.76254794
293.15,17.7,0.031873616,416.0761487,53.8470151
293.15,17.7,0.032092793,423.8637342,53.43918227
293.15,17.7,0.031668257,417.6644667,53.99505649
293.15,17.7,0.032066837,423.3188629,53.47151397
293.15,17.7,0.031813112,419.5329551,53.83977806
293.15,17.7,0.031528408,412.3264514,54.17491261
293.15,17.7,0.031817171,420.3764929,53.83036823
293.15,17.7,0.031864272,422.478969,53.87480358
293.15,17.7,0.031791719,419.6763477,53.92263673
293.15,17.7,0.031681559,417.8346209,54.16975238
293.15,17.7,0.031585263,415.8123407,54.13770531
293.15,17.7,0.03168961,419.4600009,54.03349832
293.15,17.7,0.031874978,420.2681677,53.69305548
293.15,17.7,0.032043931,421.7314089,53.53987803
293.15,17.7,0.031670218,415.0704177,53.94546774
293.15,17.7,0.031522263,412.1829298,54.26489152
293.15,17.7,0.03186679,419.8503184,53.72210301
293.15,17.7,0.03186616,417.2737876,53.7889305
293.15,17.7,0.031681608,416.1736707,53.92417419
293.15,17.7,0.03150816,409.4424275,54.27574278
293.15,17.7,0.031608023,415.5022421,54.02054154
293.15,17.7,0.031577478,415.3825114,53.94276205
293.15,17.7,0.031585128,414.8987864,54.18996738
293.15,17.7,0.032302977,425.8059757,53.21625693
293.15,17.7,0.031672089,416.2569627,54.1407392
293.15,17.7,0.032036834,422.876524,53.61659405
293.15,17.7,0.031653926,416.6399824,54.12328508
293.15,17.7,0.03166621,412.2874754,54.15168525
293.15,17.7,0.031710566,416.1462618,53.91616196
293.15,17.7,0.031425733,410.5615534,54.22097711
293.15,17.7,0.031506315,413.1042127,54.26359587
293.15,17.7,0.031413854,413.0071619,54.23884249
293.15,17.7,0.031552525,411.6679529,54.18646517
293.15,17.7,0.031745877,414.4799063,53.97925055
293.15,17.7,0.03179356,420.4243822,53.88804448
293.15,17.7,0.031470456,413.5595305,54.20826923
293.15,17.7,0.031540692,413.6766713,54.21634267
293.15,17.7,0.032017824,422.2978487,53.66801556
293.15,17.7,0.031650583,417.207419,54.04658551
293.15,17.7,0.031688642,416.2608677,53.98279852
293.15,17.7,0.031949278,423.1517506,53.7777915
293.15,17.7,0.031787305,420.4068233,53.93091137
293.15,17.7,0.031732306,420.8573249,54.11221999
293.15,17.7,0.031937334,421.7122371,53.78790165
293.15,17.7,0.031812448,418.9743205,53.82883862
293.15,17.7,0.031943887,422.527297,53.69952982
293.15,17.7,0.031902135,416.5411844,53.81522933
293.15,17.7,0.031526324,412.5378604,54.26408748
293.15,17.7,0.031473504,414.1922663,54.09317679
293.15,17.7,0.031885979,417.048271,53.77881931
293.15,17.7,0.031859396,421.0035246,53.74843585
293.15,17.7,0.031884477,417.9578942,53.71456736
293.15,17.7,0.031405673,412.4734859,54.19075264
293.15,17.7,0.031505877,409.6573678,54.27788986
293.15,17.7,0.031822182,415.4723642,53.92026602
293.15,17.7,0.031571566,415.2825282,53.99925835
293.15,17.7,0.031795141,418.6896037,53.8891348
293.15,17.7,0.031847965,421.6462249,53.81804581
293.15,17.7,0.031701006,417.2330359,53.91482619
293.15,17.7,0.031191742,408.7738902,54.37145688
293.15,17.7,0.031532098,412.0125012,54.1794484
293.15,17.7,0.031544394,412.1092824,54.28070081
293.15,17.7,0.031599287,417.0558252,54.07604871
293.15,17.7,0.031802088,415.0020148,53.89796452
293.15,17.7,0.031480627,410.9022942,54.21987292
293.15,17.7,0.032046967,423.0865323,53.53186543
293.15,17.7,0.0319495,421.8339978,53.68783738
293.15,17.7,0.032238872,426.1208743,53.27338595
293.15,17.7,0.031387585,411.7446696,54.1972809
293.15,17.7,0.031429587,410.2850871,54.3044012
293.15,17.7,0.031762445,420.948661,54.01946608
293.15,17.7,0.031764019,418.6051737,53.83097933
293.15,17.7,0.032231464,425.9881497,53.28377454
293.15,17.7,0.031328403,410.666118,54.27524242
293.15,17.7,0.031746032,421.3414144,54.09591258
293.15,17.7,0.031816326,419.1621757,53.78742358
293.15,17.7,0.03178097,419.6526563,53.86459091
293.15,17.7,0.032223118,424.7358057,53.32339194
293.15,17.7,0.031604627,411.5032523,54.18920544
293.15,17.7,0.031731168,417.1824315,53.86462792
293.15,17.7,0.03200935,420.2093821,53.56126644
293.15,17.7,0.031429268,413.5363195,54.23161943
293.15,17.7,0.031937397,420.485615,53.65215387
293.15,17.7,0.031542002,411.0525838,54.26674396
293.15,17.7,0.031728346,413.5646734,54.00490623
293.15,17.7,0.031731771,419.3450652,53.96285703
293.15,17.7,0.032102976,422.4098021,53.50508798
293.15,17.7,0.031523738,416.2629061,54.19388209
293.15,17.7,0.031719758,413.7179372,54.05158734
293.15,17.7,0.031638017,414.4865611,54.14422903
293.15,17.7,0.031587048,414.4385429,54.14059497
293.15,17.7,0.032096865,422.3133422,53.4737578
293.15,17.7,0.031439171,412.390705,54.24690641
293.15,17.7,0.03226232,425.8085309,53.25608269
293.15,17.7,0.031554563,415.2424858,53.98420022
293.15,17.7,0.031693772,418.2889839,53.98698201
293.15,17.7,0.031908531,420.1647123,53.70890377
293.15,17.7,0.032037268,423.3285326,53.62292424
293.15,17.7,0.031632013,411.781369,54.20571893
293.15,17.7,0.031399506,408.7350524,54.34875799
293.15,17.7,0.031895317,418.9078229,53.71676867
293.15,17.7,0.032025246,423.5386429,53.60082826
293.15,17.7,0.032016455,423.3659259,53.64685281
293.15,17.7,0.031689919,415.9680188,53.90834747
293.15,17.7,0.031484583,412.2374762,54.27719591
293.15,17.7,0.031591881,413.3163095,54.07599086
293.15,17.7,0.032117303,423.1279526,53.46265739
293.15,17.7,0.031653239,413.4715252,54.00412808
293.15,17.7,0.031516418,414.3531233,54.12063983
293.15,17.7,0.03145501,411.2148002,54.247952
293.15,17.7,0.031497987,413.3092655,54.16049585
293.15,17.7,0.032019933,421.673967,53.50749744
293.15,17.7,0.031980458,420.5050422,53.56682075
293.15,17.7,0.031768948,419.4550883,53.8902686
293.15,17.7,0.031513304,414.2427746,54.14355421
293.15,17.7,0.031991616,422.1917985,53.60511143
293.15,17.7,0.031570277,413.6631884,54.18637961
293.15,17.7,0.0320808,422.9641359,53.47721002
293.15,17.7,0.03150402,414.9746082,54.15868733
293.15,17.7,0.03159023,415.5947029,54.02032452
293.15,17.7,0.031458695,411.9828596,54.30661237
293.15,17.7,0.031937184,421.1774786,53.672175
293.15,17.7,0.03197095,420.3819191,53.668013
293.15,17.7,0.03137472,409.7465079,54.3089392
293.15,17.7,0.031951731,419.3674016,53.68414403
293.15,17.7,0.031375726,411.7981952,54.18267706
293.15,17.7,0.03188004,418.205628,53.84825252
293.15,17.7,0.031516212,409.7792225,54.2431633
293.15,17.7,0.031590067,416.1360957,53.96562928
293.15,17.7,0.031595493,414.3605871,54.16718275
293.15,17.7,0.031419754,411.4286342,54.17623893
293.15,17.7,0.032236065,425.3499011,53.27734467
293.15,17.7,0.031685547,417.5515633,53.86269889
293.15,17.7,0.031768868,417.0556548,53.93313405
293.15,17.7,0.031823718,420.0379424,53.92424081
293.15,17.7,0.031875951,419.7235783,53.6937014
293.15,17.7,0.031576136,414.561026,54.07588205
293.15,17.7,0.031683843,415.2256431,54.05266433
293.15,17.7,0.031731299,417.7770356,53.89844914
293.15,17.7,0.03169617,414.019288,54.10316518
293.15,17.7,0.03155011,413.4635833,54.19630019
293.15,17.7,0.031624388,416.7721887,54.19007269
293.15,17.7,0.031687856,416.7225493,53.91142857
293.15,17.7,0.031679947,415.9005261,53.91818029
293.15,17.7,0.031305925,410.8858075,54.28391025
293.15,17.7,0.031977479,419.6419937,53.68947757
293.15,17.7,0.031760526,418.9919187,53.95333059
293.15,17.7,0.031690596,413.4292223,54.05832336
293.15,17.7,0.03171316,413.783911,54.0801096
293.15,17.7,0.031904198,418.3975114,53.80618978
293.15,17.7,0.031476174,414.4648828,54.13257907
293.15,17.7,0.031711831,416.917216,53.90141092
293.15,17.7,0.03173712,417.7546456,53.80202714
293.15,17.7,0.031776944,420.488007,53.96276695
293.15,17.7,0.031926786,422.088873,53.77028491
293.15,17.7,0.031756183,417.1042325,53.85281996
293.15,17.7,0.031835576,418.8348759,53.71958286
293.15,17.7,0.031405216,412.1834362,54.14304196
293.15,17.7,0.031845906,419.6896272,53.78730741
293.15,17.7,0.031702162,419.2818656,54.07124119
293.15,17.7,0.031467195,413.9816458,54.29565275
293.15,17.7,0.032089682,423.2642021,53.47122052
293.15,17.7,0.031514732,414.4671425,54.18343322
293.15,17.7,0.03168289,415.6862195,54.13268454
293.15,17.7,0.031810212,419.5389782,53.74746347
293.15,17.7,0.03163602,416.9314617,54.11386613
293.15,17.7,0.031870212,418.4606055,53.73658502
293.15,17.7,0.0315394,409.8233608,54.32834293
293.15,17.7,0.031728023,419.3548037,54.08600026
293.15,17.7,0.031765874,417.0060298,53.84032273
293.15,17.7,0.031338195,408.902784,54.33767802
293.15,17.7,0.031259465,408.9915028,54.37689228
293.15,17.7,0.031909863,421.2218579,53.69181136
293.15,17.7,0.03175132,416.1303395,53.8391299
293.15,17.7,0.03210274,423.2536437,53.48268115
293.15,17.7,0.032085576,422.4719795,53.51692175
293.15,17.7,0.031583592,415.0145108,53.98253847
293.15,17.7,0.031468997,409.917522,54.35147854
293.15,17.7,0.031663961,413.8779699,54.13025824
293.15,17.7,0.031379092,411.1134897,54.30072131
293.15,17.7,0.031700351,414.0480008,54.03447779
293.15,17.7,0.031697675,417.0709657,54.09152595
293.15,17.7,0.032051079,424.9183502,53.62925245
293.15,17.7,0.031955551,421.5211561,53.6433937
293.15,17.7,0.031663252,417.1619701,54.00723738
293.15,17.7,0.031525527,414.8191867,54.15796248
293.15,17.7,0.031508879,413.6464732,54.09734141
293.15,17.7,0.031799505,418.0982598,53.95580535
293.15,17.7,0.031969604,421.2963384,53.68901657
293.15,17.7,0.032033942,421.0372332,53.59809008
293.15,17.7,0.0316991,415.3789907,54.00839006
293.15,17.7,0.031695656,415.628293,54.0556248
293.15,17.7,0.031902527,420.4101847,53.71720353
293.15,17.7,0.031615256,416.4396068,54.11044117
293.15,17.7,0.031432491,410.2142477,54.3569571
293.15,17.7,0.031834231,421.3000005,53.91271285
293.15,17.7,0.031623397,415.7854265,53.8993556
293.15,17.7,0.031657451,417.1131397,54.18439849
293.15,17.7,0.03187926,418.1345905,53.74666486
293.15,17.7,0.031464246,409.9998281,54.24416378
293.15,17.7,0.031774404,417.9842291,53.88908289
293.15,17.7,0.031880062,419.9599568,53.61799412
293.15,17.7,0.031529503,413.358958,54.22994384
293.15,17.7,0.031764592,421.0653576,53.96557123
293.15,17.7,0.031489759,410.8408875,54.34576541
293.15,17.7,0.031555322,417.3690043,54.16657042
293.15,17.7,0.031611143,415.0847925,53.96779206
293.15,17.7,0.031999283,421.5596834,53.53862433
293.15,17.7,0.032027635,421.8523877,53.58647758
293.15,17.7,0.031436582,413.2162252,54.26782523
293.15,17.7,0.031468951,410.5677447,54.22085133
293.15,17.7,0.03155801,415.2604351,54.21079705
293.15,17.7,0.032093349,423.2638325,53.50646811
293.15,17.7,0.031604368,412.045367,54.17224466
293.15,17.7,0.031633765,419.0996724,54.12354737
293.15,17.7,0.031692203,416.1406121,53.8585661
293.15,17.7,0.031725708,418.3146192,53.95206746
293.15,17.7,0.031477688,411.7575679,54.23161799
293.15,17.7,0.031947563,421.4997267,53.7129777
293.15,17.7,0.031739914,415.7586931,54.00627172
293.15,17.7,0.03144588,410.0601046,54.22544056
293.15,17.7,0.032110926,424.1638721,53.44473435
293.15,17.7,0.031496981,411.2396532,54.28667045
293.15,17.7,0.031357547,409.9808469,54.36335797
293.15,17.7,0.031841067,421.3975474,53.88352926
293.15,17.7,0.031626826,415.0186561,54.10168158
293.15,17.7,0.031873667,419.5473929,53.74372588
293.15,17.7,0.03179448,420.4873658,53.95486736
293.15,17.7,0.032031428,423.8377778,53.59064473
293.15,17.7,0.032122939,424.9947266,53.4887068
293.15,17.7,0.031606473,415.2821398,54.13470213
293.15,17.7,0.032076168,422.0757729,53.46789704
293.15,17.7,0.031499219,414.5859807,54.2917419
293.15,17.7,0.031779888,421.2979526,53.96305216
293.15,17.7,0.03181498,419.6659331,53.85607896
293.15,17.7,0.031602208,417.3764431,54.20139253
293.15,17.7,0.032026531,421.7933501,53.55169501
293.15,17.7,0.031835991,417.8603517,53.86912366
293.15,17.7,0.031918874,421.7191877,53.76795195
293.15,17.7,0.031542199,416.2560822,54.21364492
293.15,17.7,0.031904188,421.0967004,53.67552163
293.15,17.7,0.031338956,409.0381825,54.35782017
293.15,17.7,0.031961765,420.6512244,53.65408901
293.15,17.7,0.031764606,415.9066494,53.94139356
293.15,17.7,0.031894624,419.0301538,53.69371589
293.15,17.7,0.031781634,420.2131672,53.87561752
293.15,17.7,0.031567003,416.602667,54.11064845
293.15,17.7,0.032091161,422.8816143,53.4452175
293.15,17.7,0.031522035,413.6237864,54.0709647
293.15,17.7,0.031471497,414.0717509,54.11183016
293.15,17.7,0.031704162,416.7376248,54.06233318
293.15,17.7,0.031727659,417.9685846,53.81926242
293.15,17.7,0.03187824,418.3380466,53.82953896
293.15,17.7,0.03166706,417.5512307,53.95965369
293.15,17.7,0.031699621,416.398586,54.04522815
293.15,17.7,0.031605933,413.1014384,54.12110536
293.15,17.7,0.031434937,414.5713729,54.23017895
293.15,17.7,0.031780661,417.5338011,53.85517654
293.15,17.7,0.031668113,417.3427794,54.11629854
293.15,17.7,0.031770059,414.9229226,53.93187806
293.15,17.7,0.031574203,412.548987,54.21317986
293.15,17.7,0.031802153,421.7591135,53.97439264
293.15,17.7,0.03155633,412.111838,54.17753263
293.15,17.7,0.031693119,418.6679535,54.078554
293.15,17.7,0.03180699,418.099387,53.75391863
293.15,17.7,0.031383061,411.7977721,54.25179807
293.15,17.7,0.031874792,420.3418599,53.76417836
293.15,17.7,0.031441113,413.029492,54.13622668
293.15,17.7,0.031789671,419.2934278,53.82667992
293.15,17.7,0.031582621,414.6910826,54.03807729
293.15,17.7,0.031592817,415.0061322,54.11016716
293.15,17.7,0.031590849,414.9564563,54.17039519
293.15,17.7,0.031892633,422.1536861,53.85314871
293.15,17.7,0.031652133,416.635299,54.02715599
293.15,17.7,0.031851894,420.1941786,53.92616473
293.15,17.7,0.031527378,414.9515482,54.05489781
293.15,17.7,0.031774706,417.4283199,53.90891921
293.15,17.7,0.031938141,421.7920189,53.77250562
293.15,17.7,0.031602258,417.6425928,54.07932074
293.15,17.7,0.031790355,419.7806047,53.91887621
293.15,17.7,0.031560219,414.1893045,54.0234601
293.15,17.7,0.031512954,414.0684537,54.25407658
293.15,17.7,0.031812023,420.3483047,53.86893828
293.15,17.7,0.032245513,426.2474463,53.32096512
293.15,17.7,0.031781427,419.9548657,53.9130995
293.15,17.7,0.031712057,419.5087099,54.0602284
293.15,17.7,0.031494261,411.6919206,54.15505258
293.15,17.7,0.031446505,409.310569,54.29799125
293.15,17.7,0.031681753,418.0246395,53.97375873
293.15,17.7,0.031616472,415.3563731,54.0085383
293.15,17.7,0.03152038,415.1847401,54.14881988
293.15,17.7,0.031542717,412.2312448,54.10882394
293.15,17.7,0.031791474,418.6899167,53.85416226
293.15,17.7,0.032042778,422.0283932,53.45924603
293.15,17.7,0.031690128,418.1492722,53.99419941
293.15,17.7,0.031425,413.3199988,54.22230422
293.15,17.7,0.031734821,419.1241635,53.90329566
293.15,17.7,0.031764691,420.1726504,53.98362691
293.15,17.7,0.031535635,414.5528251,54.19932221
293.15,17.7,0.031789855,419.4744913,53.86738331
293.15,17.7,0.031824997,416.0663859,53.83864765
293.15,17.7,0.03170735,417.3737087,53.91181339
293.15,17.7,0.031667218,413.522276,54.08145067
293.15,17.7,0.031918371,421.4793657,53.75534324
293.15,17.7,0.031497125,409.9494169,54.31703211
293.15,17.7,0.031946083,421.8791219,53.73898516
293.15,17.7,0.031599822,413.0097813,54.0903205
293.15,17.7,0.031515777,413.6740379,54.15189772
293.15,17.7,0.031581595,411.0629191,54.23499234
293.15,17.7,0.03146351,413.2054619,54.2366136
293.15,17.7,0.03169592,415.6140857,53.86654993
293.15,17.7,0.031283262,411.1758217,54.36258627
293.15,17.7,0.031709147,416.9125842,54.01680562
293.15,17.7,0.03151735,412.9769557,54.17464136
293.15,17.7,0.032041181,421.8651641,53.61080802
293.15,17.7,0.031327159,410.6187472,54.27572999
293.15,17.7,0.03156439,413.8177995,54.23729792
293.15,17.7,0.031553324,413.4940282,54.09725457
293.15,17.7,0.031763418,417.9820414,53.90413051
293.15,17.7,0.031950409,423.408452,53.76811005
293.15,17.7,0.031543512,413.3496981,54.15274619
293.15,17.7,0.032367161,428.0107936,53.11574939
293.15,17.7,0.031541088,413.1883274,54.23697091
293.15,17.7,0.031496595,414.2503124,54.21662806
293.15,17.7,0.031801213,418.7113092,53.8784083
293.15,17.7,0.031802616,421.5173591,53.99257241
293.15,17.7,0.031529938,410.2343877,54.22646515
293.15,17.7,0.031669689,416.5635408,54.10009375
293.15,17.7,0.031862934,419.1177211,53.85353072
293.15,17.7,0.031531555,409.7301503,54.32381158
293.15,17.7,0.03143882,413.4486158,54.25390132
293.15,17.7,0.031330065,410.0996414,54.33717188
293.15,17.7,0.031786712,420.0434377,53.87844568
293.15,17.7,0.031411202,413.511023,54.22378947
293.15,17.7,0.031714205,417.6125873,53.84361653
293.15,17.7,0.031704375,418.8589128,54.11018131
293.15,17.7,0.031690264,415.0288186,53.97869838
293.15,17.7,0.031895853,421.2308925,53.77001682
293.15,17.7,0.031925106,422.0680277,53.75567131
293.15,17.7,0.031638358,412.3046295,54.15539349
293.15,17.7,0.031438507,411.4685077,54.283561
293.15,17.7,0.031676073,418.4384,53.98769671
293.15,17.7,0.031908694,420.0144624,53.71612433
293.15,17.7,0.03168909,414.3874063,54.03296141
293.15,17.7,0.032019088,420.2309615,53.58559481
293.15,17.7,0.031586837,411.1428082,54.19784918
293.15,17.7,0.031420019,412.6940565,54.27636564
293.15,17.7,0.031393219,411.4077501,54.21922388
293.15,17.7,0.031984903,421.4596797,53.6473149
293.15,17.7,0.03181937,419.4814231,53.75800936
293.15,17.7,0.03191645,420.3927277,53.63311702
293.15,17.7,0.032040252,423.2425387,53.51739954
293.15,17.7,0.031932489,419.9618361,53.62637199
293.15,17.7,0.031336247,410.7598151,54.27978085
293.15,17.7,0.031603984,414.2196968,54.15812803
293.15,17.7,0.031538066,414.5811052,54.03776784
293.15,17.7,0.032092859,423.7232662,53.48476575
293.15,17.7,0.031509218,410.3234272,54.25076527
293.15,17.7,0.0315774,414.9317149,54.10860037
293.15,17.7,0.031798484,419.793167,53.8144224
293.15,17.7,0.03177239,421.230095,54.00632886
293.15,17.7,0.031596931,415.8971398,54.26166526
293.15,17.7,0.031732968,419.4593727,53.99839698
293.15,17.7,0.03171984,418.4012778,54.08445941
293.15,17.7,0.031950301,419.6086699,53.63502981
293.15,17.7,0.031608974,416.6290604,54.14974457
293.15,17.7,0.031569143,415.5128227,54.03630459
293.15,17.7,0.031933429,420.5759047,53.60596058
293.15,17.7,0.031778959,422.0386191,54.03886088
293.15,17.7,0.031356962,411.5713331,54.23770508
293.15,17.7,0.032022118,422.5332902,53.55981393
293.15,17.7,0.031552572,414.7257513,54.16950115
293.15,17.7,0.031634164,417.7290814,54.20002847
293.15,17.7,0.031971497,421.4382456,53.58781319
293.15,17.7,0.031244838,408.4132583,54.40783649
293.15,17.7,0.031677065,417.82835,54.0692038
293.15,17.7,0.031596378,413.2559467,54.13730746
293.15,17.7,0.031666837,418.0365729,54.14364755
293.15,17.7,0.031888879,419.1118994,53.6711585
293.15,17.7,0.031693427,414.405015,54.04860573
293.15,17.7,0.031640925,416.7793533,53.91245061
293.15,17.7,0.031207123,410.000731,54.38999798
293.15,17.7,0.031677498,416.7344095,53.9043384
293.15,17.7,0.031528332,412.6573699,54.245484
293.15,17.7,0.031424015,412.1612627,54.21497847
293.15,17.7,0.03221199,425.646447,53.31708924
293.15,17.7,0.03208604,422.2288449,53.53529238
293.15,17.7,0.031896334,418.7724725,53.67270036
293.15,17.7,0.031929348,420.0585026,53.64611935
293.15,17.7,0.031434778,410.3154112,54.26933942
293.15,17.7,0.031427025,413.8268203,54.27531455
293.15,17.7,0.031851955,418.5763183,53.83846964
293.15,17.7,0.03173258,418.5515871,54.00376313
293.15,17.7,0.031681912,420.3632675,54.13578701
293.15,17.7,0.03170886,417.4636207,54.1167665
293.15,17.7,0.031563117,414.4312877,54.22566305
293.15,17.7,0.031518304,415.65799,54.11379488
293.15,17.7,0.031735589,414.6836816,53.93105194
293.15,17.7,0.031404174,411.2916222,54.28650986
293.15,17.7,0.031731249,420.7336431,54.04143899
293.15,17.7,0.032270305,425.9020225,53.22534064
293.15,17.7,0.031855999,420.9755655,53.88088073
293.15,17.7,0.031537041,410.9559044,54.23472271
293.15,17.7,0.031473491,414.852302,54.20014097
293.15,17.7,0.031729856,416.0780999,53.9627121
293.15,17.7,0.031558608,413.1898696,54.11026898
293.15,17.7,0.031798893,419.7565684,53.9465564
293.15,17.7,0.031469055,413.1334918,54.17186196
293.15,17.7,0.03218008,424.9855811,53.40387181
293.15,17.7,0.031664277,415.6370315,53.98971152
293.15,17.7,0.031823605,417.4215393,53.84740947
293.15,17.7,0.03164951,417.8248881,54.12279894
293.15,17.7,0.031727867,416.9595227,53.88589108
293.15,17.7,0.031999281,423.6175876,53.70278097
293.15,17.7,0.031711701,414.6808231,54.01914272
293.15,17.7,0.031820397,416.8559062,53.91715084
293.15,17.7,0.032039255,420.0334903,53.62341526
293.15,17.7,0.031677287,418.9499552,54.09560547
293.15,17.7,0.031972637,420.6696258,53.556689
293.15,17.7,0.031493142,413.1295123,54.17111678
293.15,17.7,0.031770305,416.6819844,53.90450854
293.15,17.7,0.031861067,418.9850864,53.83725461
293.15,17.7,0.031589595,413.9930516,54.06931686
293.15,17.7,0.031948676,420.9427192,53.67835708
293.15,17.7,0.032192618,423.9049489,53.37771761
293.15,17.7,0.031860211,419.6600146,53.7593157
293.15,17.7,0.031840373,418.2825134,53.84019663
293.15,17.7,0.031700217,413.142345,54.08696414
293.15,17.7,0.031839497,419.2121386,53.75385465
293.15,17.7,0.031732603,418.8122678,53.99837698
293.15,17.7,0.031728499,415.6498337,53.92906987
293.15,17.7,0.031777998,415.4676856,53.88980854
293.15,17.7,0.031814522,421.8032959,53.92368774
293.15,17.7,0.031590469,412.7021563,54.20242771
293.15,17.7,0.03148723,409.3532582,54.37529783
293.15,17.7,0.032204453,423.9923665,53.35002008
293.15,17.7,0.031981611,419.8060257,53.69506362
293.15,17.7,0.031579222,411.1601012,54.19794062
293.15,17.7,0.031663227,413.1458816,54.16064846
293.15,17.7,0.031806551,419.7428734,53.94946405
293.15,17.7,0.03167029,416.7842378,54.07466897
293.15,17.7,0.031648864,415.2825091,54.06925338
293.15,17.7,0.031927926,421.7257734,53.69102542
293.15,17.7,0.031395363,411.9698693,54.15711335
293.15,17.7,0.031700723,417.7167438,53.97595018
293.15,17.7,0.032146489,423.7017965,53.45053777
293.15,17.7,0.031703512,413.8846734,54.09546077
293.15,17.7,0.031675053,418.6417343,54.07062855
293.15,17.7,0.031632413,414.5577006,54.08706898
293.15,17.7,0.031603906,415.8010787,54.1255805
293.15,17.7,0.03165278,416.792276,53.96591828
293.15,17.7,0.031919265,419.3148398,53.7033342
293.15,17.7,0.031846279,419.3253817,53.76577378
293.15,17.7,0.031685276,414.5305868,54.11018821
293.15,17.7,0.031310173,410.7838367,54.26026894
293.15,17.7,0.031919728,421.9214528,53.78954076
293.15,17.7,0.031778152,418.7141919,54.03280275
293.15,17.7,0.031599354,417.3183748,54.07363101
293.15,17.7,0.031595394,415.2252908,54.148799
293.15,17.7,0.031836443,419.0996065,53.89997634
293.15,17.7,0.031767033,415.789927,53.93798739
293.15,17.7,0.031855693,421.6119028,53.90028158
293.15,17.7,0.032106381,423.4679441,53.51460724
293.15,17.7,0.032105068,423.6278589,53.50868724
293.15,17.7,0.031382143,411.2862614,54.19487537
293.15,17.7,0.031821804,416.7573256,53.92390817
293.15,17.7,0.031718029,420.4199748,54.03144535
293.15,17.7,0.032134667,424.3183439,53.46912486
293.15,17.7,0.031623532,415.0566631,53.9981864
293.15,17.7,0.031791253,417.5688217,53.82820173
293.15,17.7,0.031747805,417.8453677,53.77592187
293.15,17.7,0.031734098,419.3078477,54.03630218
